run_id,sample,platform,reference,caller,hardware,target_depth_x,seed,call_sec,total_sec,run_date
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,15,44,46,167,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,15,43,46,168,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,30,42,63,185,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,30,43,69,190,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,30,44,69,193,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,50,42,101,225,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,50,43,88,212,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,50,44,94,218,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.full.s0,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,full,0,751,874,2026-07-20
ZY_Illumina_NA12878.b37.bwa-mem.gatk4_hc.cpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,b37,gatk4_hc,cpu,full,0,18972,34399,2026-07-20
ZY_GeneMind_NA12878.b37.bwa-mem.deepvariant.cpu.full.s0,ZY_GeneMind_NA12878,genemind_surfseq5000,b37,deepvariant,cpu,full,0,3101,3206,2026-07-20
ZY_BGI_NA12878.b37.bwa-mem.gatk4_hc.cpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,b37,gatk4_hc,cpu,full,0,21009,40210,2026-07-20
ZY_GeneMind_NA12878.b37.bwa-mem.gatk4_hc.cpu.full.s0,ZY_GeneMind_NA12878,genemind_surfseq5000,b37,gatk4_hc,cpu,full,0,20502,38065,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,5,42,17,219,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,5,42,26,177,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,5,43,25,257,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,5,44,16,224,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,5,42,119,325,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,5,43,96,285,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,5,44,96,301,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,5,42,22,240,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,5,43,23,238,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,5,44,27,271,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,5,42,130,350,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,5,43,108,355,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,5,44,97,319,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,5,42,32,265,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,5,43,32,280,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,5,44,26,235,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,5,42,95,285,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,5,43,94,282,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,5,44,96,284,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,10,42,22,227,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,10,43,23,242,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,10,44,22,241,2026-07-30
ZY_BGI_NA12878.grch38.bwa-mem.deepvariant.cpu.200x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,deepvariant,cpu,200,42,662,5814,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,10,42,96,295,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,10,43,95,294,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,10,44,95,294,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,10,42,28,232,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,10,43,29,244,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_deepvariant,gpu,10,44,28,231,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,10,42,95,306,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,10,43,96,303,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_haplotypecaller,gpu,10,44,95,307,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,10,42,23,220,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,10,43,23,220,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_deepvariant,gpu,10,44,22,221,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,10,42,96,294,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,10,43,95,294,2026-07-30
ZY_Illumina_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,pbrun_haplotypecaller,gpu,10,44,96,294,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,100,42,94,522,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,100,43,95,524,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_deepvariant,gpu,100,44,101,531,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_haplotypecaller,gpu,100,42,115,492,2026-07-30
