platform,caller,variant_type,target_depth_x,mean_on_target_depth,F1_mean,F1_std,precision_mean,recall_mean,n_seeds
illumina_novaseq6000,gatk4_hc,SNV,20,31.040000000000003,0.9556513333333334,0.0002342356363436839,0.9785636666666667,0.9337873333333334,3
illumina_novaseq6000,gatk4_hc,SNV,200,267.09,0.9810083333333334,0.0002780437615436776,0.9798640000000001,0.9821543333333334,3
illumina_novaseq6000,gatk4_hc,SNV,25,38.626666666666665,0.9626746666666667,0.0004514668684780507,0.9798526666666666,0.9460886666666667,3
illumina_novaseq6000,gatk4_hc,SNV,30,46.14666666666667,0.966863,0.0006636768792115282,0.980331,0.9537599999999999,3
illumina_novaseq6000,gatk4_hc,SNV,300,371.67333333333335,0.981519,2.7513632984381367e-05,0.9794360000000001,0.9836110000000001,3
illumina_novaseq6000,gatk4_hc,SNV,40,60.98666666666667,0.9718363333333334,0.0005340471265097588,0.9807269999999999,0.9631046666666666,3
illumina_novaseq6000,gatk4_hc,SNV,400,462.03,0.981826,6.114736298485528e-05,0.9792900000000001,0.984375,3
illumina_novaseq6000,gatk4_hc,SNV,5,7.863333333333333,0.8163666666666667,0.001676192212526102,0.9410636666666666,0.7208523333333333,3
illumina_novaseq6000,gatk4_hc,SNV,50,75.56,0.9745986666666667,0.000328061477978361,0.9810203333333334,0.96826,3
illumina_novaseq6000,gatk4_hc,SNV,60,89.88,0.9761786666666666,0.0003919774653386677,0.9807143333333332,0.9716849999999999,3
illumina_novaseq6000,gatk4_hc,SNV,75,110.90666666666668,0.9777743333333334,0.0004982111332892823,0.9806213333333332,0.9749439999999999,3
illumina_novaseq6000,gatk4_hc,SNV,8,12.549999999999999,0.8892066666666666,0.001737500023980832,0.9628106666666666,0.8260580000000001,3
illumina_novaseq6000,gatk4_hc,SNV,full,627.23,0.982211,,0.979065,0.985377,1
